cleaned_review,sentiment,sentiment_category,tokenized_review
london heathrow gibraltar th october shall start reference booking process used website reserve seat food website easy use clear every aspect due depart terminal passengers bussed good minutes different part airport aircraft stand boarding cabincrew kept low profile maintained entire captain made brief announcements inflight entertainment seats clean comfortable enough short lack catering overt tiny bottle water inedible breakfast bar one use online system order even drink course pay passengers next could use online system doe seem work cabin refused sell coffee fault moreover usb charge points work either given early hour poor show even sale items available trolley service system place good enough arrived ontime disembarkation inefficient though poorly managed crew seen crew wearing new uniform seems reflect downward trend airline candid difference service socalled budget rivals route monopoly option use services different company,0.130928854,positive,"['london', 'heathrow', 'gibraltar', 'th', 'october', 'shall', 'start', 'reference', 'booking', 'process', 'used', 'website', 'reserve', 'seat', 'food', 'website', 'easy', 'use', 'clear', 'every', 'aspect', 'due', 'depart', 'terminal', 'passengers', 'bussed', 'good', 'minutes', 'different', 'part', 'airport', 'aircraft', 'stand', 'boarding', 'cabincrew', 'kept', 'low', 'profile', 'maintained', 'entire', 'captain', 'made', 'brief', 'announcements', 'inflight', 'entertainment', 'seats', 'clean', 'comfortable', 'enough', 'short', 'lack', 'catering', 'overt', 'tiny', 'bottle', 'water', 'inedible', 'breakfast', 'bar', 'one', 'use', 'online', 'system', 'order', 'even', 'drink', 'course', 'pay', 'passengers', 'next', 'could', 'use', 'online', 'system', 'doe', 'seem', 'work', 'cabin', 'refused', 'sell', 'coffee', 'fault', 'moreover', 'usb', 'charge', 'points', 'work', 'either', 'given', 'early', 'hour', 'poor', 'show', 'even', 'sale', 'items', 'available', 'trolley', 'service', 'system', 'place', 'good', 'enough', 'arrived', 'ontime', 'disembarkation', 'inefficient', 'though', 'poorly', 'managed', 'crew', 'seen', 'crew', 'wearing', 'new', 'uniform', 'seems', 'reflect', 'downward', 'trend', 'airline', 'candid', 'difference', 'service', 'socalled', 'budget', 'rivals', 'route', 'monopoly', 'option', 'use', 'services', 'different', 'company']"
first time flying airways would hesitate fly economy attendants pleasant efficient excellent special meal low sodium comfortable space economy one better flights,0.505059524,positive,"['first', 'time', 'flying', 'airways', 'would', 'hesitate', 'fly', 'economy', 'attendants', 'pleasant', 'efficient', 'excellent', 'special', 'meal', 'low', 'sodium', 'comfortable', 'space', 'economy', 'one', 'better', 'flights']"
flew london cairo return october basically perfectly good pair flights economy pleasant professional cabin crew especially return journey tall problem legroom back plane seat ok getting little numbing hours return rather good included snack box drinks welcome however must said value money poor checked bag return leg nearly ticket although content pass time reading sleeping surprising find inflight entertainment hour flights however overall would still recommend would even enthusiastically sensibly priced,0.288141026,positive,"['flew', 'london', 'cairo', 'return', 'october', 'basically', 'perfectly', 'good', 'pair', 'flights', 'economy', 'pleasant', 'professional', 'cabin', 'crew', 'especially', 'return', 'journey', 'tall', 'problem', 'legroom', 'back', 'plane', 'seat', 'ok', 'getting', 'little', 'numbing', 'hours', 'return', 'rather', 'good', 'included', 'snack', 'box', 'drinks', 'welcome', 'however', 'must', 'said', 'value', 'money', 'poor', 'checked', 'bag', 'return', 'leg', 'nearly', 'ticket', 'although', 'content', 'pass', 'time', 'reading', 'sleeping', 'surprising', 'find', 'inflight', 'entertainment', 'hour', 'flights', 'however', 'overall', 'would', 'still', 'recommend', 'would', 'even', 'enthusiastically', 'sensibly', 'priced']"
absolutely worst experience ever flew heathrow problem waited hours three extra hours connection porto cancelled scrambled hotel new next day routed us madrid next morning hours late missed connection porto missed connection fault cancelled return flights two hours phone customer service madrid airport booked us new return made pay fly madrid porto reason cancelled return hours hours hours customer service finally got return five days original return meanwhile lost wifes luggage finally got days lost return problems reservations point airways helpful left onus us fix mistakes every turn completely ruined three week vacation dont care wouldnt even let us speak supervisor manager awful bordering passenger abuse,-0.053733766,negative,"['absolutely', 'worst', 'experience', 'ever', 'flew', 'heathrow', 'problem', 'waited', 'hours', 'three', 'extra', 'hours', 'connection', 'porto', 'cancelled', 'scrambled', 'hotel', 'new', 'next', 'day', 'routed', 'us', 'madrid', 'next', 'morning', 'hours', 'late', 'missed', 'connection', 'porto', 'missed', 'connection', 'fault', 'cancelled', 'return', 'flights', 'two', 'hours', 'phone', 'customer', 'service', 'madrid', 'airport', 'booked', 'us', 'new', 'return', 'made', 'pay', 'fly', 'madrid', 'porto', 'reason', 'cancelled', 'return', 'hours', 'hours', 'hours', 'customer', 'service', 'finally', 'got', 'return', 'five', 'days', 'original', 'return', 'meanwhile', 'lost', 'wifes', 'luggage', 'finally', 'got', 'days', 'lost', 'return', 'problems', 'reservations', 'point', 'airways', 'helpful', 'left', 'onus', 'us', 'fix', 'mistakes', 'every', 'turn', 'completely', 'ruined', 'three', 'week', 'vacation', 'dont', 'care', 'wouldnt', 'even', 'let', 'us', 'speak', 'supervisor', 'manager', 'awful', 'bordering', 'passenger', 'abuse']"
flew back malta scattering sons ashes favourite spots boarded aircraft return wife became upset member cabin crew noticed immediately spoke wife tried reassure name tracey exceptional crew member noticed spoke travellers courteous manner friendly time passed wife asked would like anything kindness made difficult time easier us aircraft seats comfortable service good hrs mins thank,0.320238095,positive,"['flew', 'back', 'malta', 'scattering', 'sons', 'ashes', 'favourite', 'spots', 'boarded', 'aircraft', 'return', 'wife', 'became', 'upset', 'member', 'cabin', 'crew', 'noticed', 'immediately', 'spoke', 'wife', 'tried', 'reassure', 'name', 'tracey', 'exceptional', 'crew', 'member', 'noticed', 'spoke', 'travellers', 'courteous', 'manner', 'friendly', 'time', 'passed', 'wife', 'asked', 'would', 'like', 'anything', 'kindness', 'made', 'difficult', 'time', 'easier', 'us', 'aircraft', 'seats', 'comfortable', 'service', 'good', 'hrs', 'mins', 'thank']"
cabin luggage go cargo even said carried medicines time get hand luggage economy seats virgin atlantic klm even ryanair space luckily short,0,neutral,"['cabin', 'luggage', 'go', 'cargo', 'even', 'said', 'carried', 'medicines', 'time', 'get', 'hand', 'luggage', 'economy', 'seats', 'virgin', 'atlantic', 'klm', 'even', 'ryanair', 'space', 'luckily', 'short']"
using average say pretty satisfied somehow experience cancellations delays time second inflight service usually weak food portions small cabin crew helpful especially comes drink requests screens renewed full scratches size especially longer flights entertainment system becomes important also welcome package except pillow small blanket would expect flying us anywhere except uk would recommend considering airlines flying tofrom uk directly could one choices,0.105769231,positive,"['using', 'average', 'say', 'pretty', 'satisfied', 'somehow', 'experience', 'cancellations', 'delays', 'time', 'second', 'inflight', 'service', 'usually', 'weak', 'food', 'portions', 'small', 'cabin', 'crew', 'helpful', 'especially', 'comes', 'drink', 'requests', 'screens', 'renewed', 'full', 'scratches', 'size', 'especially', 'longer', 'flights', 'entertainment', 'system', 'becomes', 'important', 'also', 'welcome', 'package', 'except', 'pillow', 'small', 'blanket', 'would', 'expect', 'flying', 'us', 'anywhere', 'except', 'uk', 'would', 'recommend', 'considering', 'airlines', 'flying', 'tofrom', 'uk', 'directly', 'could', 'one', 'choices']"
flew istanbul london business class half child watching ipad loud phones plugged three rows front disrupted could hear headphones staff thought fine refused tell mom turn acceptable especially business class airline turned zoo staff given training customer service child allowed disrupt passengers told staff laughed customer service disgrace ive even mentioned food bad really bad,-0.05,negative,"['flew', 'istanbul', 'london', 'business', 'class', 'half', 'child', 'watching', 'ipad', 'loud', 'phones', 'plugged', 'three', 'rows', 'front', 'disrupted', 'could', 'hear', 'headphones', 'staff', 'thought', 'fine', 'refused', 'tell', 'mom', 'turn', 'acceptable', 'especially', 'business', 'class', 'airline', 'turned', 'zoo', 'staff', 'given', 'training', 'customer', 'service', 'child', 'allowed', 'disrupt', 'passengers', 'told', 'staff', 'laughed', 'customer', 'service', 'disgrace', 'ive', 'even', 'mentioned', 'food', 'bad', 'really', 'bad']"
flow several times since airline started nonstop service austin tx london heathrow every year service gets worse brought tape measure see far apart seats economy section inches removed bathrooms order squeeze rows seats onto aircraft thankfully im big person able squeeze seat without uncomfortable first started flying austin food great arrive heathrow get real food take plane dont know makes bas food eatable direct hometown london would fly different airline checked heathrow line extremely long one person checking people took nearly hour get counter understand airlines making record profits need make lost revenue pandemic think gone far little concern customer service pursuit profits,0.11328125,positive,"['flow', 'several', 'times', 'since', 'airline', 'started', 'nonstop', 'service', 'austin', 'tx', 'london', 'heathrow', 'every', 'year', 'service', 'gets', 'worse', 'brought', 'tape', 'measure', 'see', 'far', 'apart', 'seats', 'economy', 'section', 'inches', 'removed', 'bathrooms', 'order', 'squeeze', 'rows', 'seats', 'onto', 'aircraft', 'thankfully', 'im', 'big', 'person', 'able', 'squeeze', 'seat', 'without', 'uncomfortable', 'first', 'started', 'flying', 'austin', 'food', 'great', 'arrive', 'heathrow', 'get', 'real', 'food', 'take', 'plane', 'dont', 'know', 'makes', 'bas', 'food', 'eatable', 'direct', 'hometown', 'london', 'would', 'fly', 'different', 'airline', 'checked', 'heathrow', 'line', 'extremely', 'long', 'one', 'person', 'checking', 'people', 'took', 'nearly', 'hour', 'get', 'counter', 'understand', 'airlines', 'making', 'record', 'profits', 'need', 'make', 'lost', 'revenue', 'pandemic', 'think', 'gone', 'far', 'little', 'concern', 'customer', 'service', 'pursuit', 'profits']"
departed hour late due late inbound plane plane full half economy class passengers forced check larger cabin baggage gate boarding making complete mockery hand luggage allowance advertised lots passengers board stressed missing onwards connections due delays miss next gates closed time disembarked heathrow onboard service ok minimal gave fullservice airline time ago concerning trying get hold customers services make changes bookings deal problems nonexistent airline seems make deliberately hard customers contact,-0.070555556,negative,"['departed', 'hour', 'late', 'due', 'late', 'inbound', 'plane', 'plane', 'full', 'half', 'economy', 'class', 'passengers', 'forced', 'check', 'larger', 'cabin', 'baggage', 'gate', 'boarding', 'making', 'complete', 'mockery', 'hand', 'luggage', 'allowance', 'advertised', 'lots', 'passengers', 'board', 'stressed', 'missing', 'onwards', 'connections', 'due', 'delays', 'miss', 'next', 'gates', 'closed', 'time', 'disembarked', 'heathrow', 'onboard', 'service', 'ok', 'minimal', 'gave', 'fullservice', 'airline', 'time', 'ago', 'concerning', 'trying', 'get', 'hold', 'customers', 'services', 'make', 'changes', 'bookings', 'deal', 'problems', 'nonexistent', 'airline', 'seems', 'make', 'deliberately', 'hard', 'customers', 'contact']"
hate airways get london oct next cancelled stand line people get fixed tell everyone leave airport call fix book us next dayvia online dont offer vouchers hotel miss tour trying get home istanbul plane started loading hour ago explanations may miss next never travel problem april,-0.14,negative,"['hate', 'airways', 'get', 'london', 'oct', 'next', 'cancelled', 'stand', 'line', 'people', 'get', 'fixed', 'tell', 'everyone', 'leave', 'airport', 'call', 'fix', 'book', 'us', 'next', 'dayvia', 'online', 'dont', 'offer', 'vouchers', 'hotel', 'miss', 'tour', 'trying', 'get', 'home', 'istanbul', 'plane', 'started', 'loading', 'hour', 'ago', 'explanations', 'may', 'miss', 'next', 'never', 'travel', 'problem', 'april']"
porto london heathrow operated finnair using finnair plane crew advised shortly booking option change flights preferred although business class cabin similar layout club europe ie middle seat kept free wife felt seats comfortable legroom slightly better service good board meal tasty chose beef cheeks good landed heathrow although passed passport control without delay designated baggage reclaim waited waited hour ten minutes went baggage counter ask going seemed unaware issue said would find next hour various passengers also requested information despite various announcements list different excuses almost hours bags finally arrived frustrating say least subsequently complained weeks explanation automated message customer services experiencing exceptionally high volumes response says lot,0.097894737,positive,"['porto', 'london', 'heathrow', 'operated', 'finnair', 'using', 'finnair', 'plane', 'crew', 'advised', 'shortly', 'booking', 'option', 'change', 'flights', 'preferred', 'although', 'business', 'class', 'cabin', 'similar', 'layout', 'club', 'europe', 'ie', 'middle', 'seat', 'kept', 'free', 'wife', 'felt', 'seats', 'comfortable', 'legroom', 'slightly', 'better', 'service', 'good', 'board', 'meal', 'tasty', 'chose', 'beef', 'cheeks', 'good', 'landed', 'heathrow', 'although', 'passed', 'passport', 'control', 'without', 'delay', 'designated', 'baggage', 'reclaim', 'waited', 'waited', 'hour', 'ten', 'minutes', 'went', 'baggage', 'counter', 'ask', 'going', 'seemed', 'unaware', 'issue', 'said', 'would', 'find', 'next', 'hour', 'various', 'passengers', 'also', 'requested', 'information', 'despite', 'various', 'announcements', 'list', 'different', 'excuses', 'almost', 'hours', 'bags', 'finally', 'arrived', 'frustrating', 'say', 'least', 'subsequently', 'complained', 'weeks', 'explanation', 'automated', 'message', 'customer', 'services', 'experiencing', 'exceptionally', 'high', 'volumes', 'response', 'says', 'lot']"
